group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name,result_type
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,number_eras,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,max,100,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,mean,0.0903097624853247,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,sd,2.65857552261947,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,impute_daily_dose_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,min,0.714285714285714,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,q05,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,q25,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,median,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,q75,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,q95,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,max,420,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,mean,24.5722104730604,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,sd,17.6424672687695,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,count_missing,3,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,initial_daily_dose_milligram,NA,numeric,percentage_missing,0.0812787862367922,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,min,5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,q05,150,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,q25,1200,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,median,3600,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,q75,7200,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,q95,21600,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,max,104040,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,mean,6049.43738539272,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,sd,8018.88889549962,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,count_missing,2,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Female,cumulative_dose_milligram,NA,numeric,percentage_missing,0.0541858574911948,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number subjects,NA,numeric,count,2645,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number records,NA,NA,count,2645,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,q05,3,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,q25,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,median,154,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,q75,326,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,q95,718.8,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,max,1460,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,mean,238.045746691871,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,sd,251.696106855062,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,duration,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,median,2,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,q75,5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,q95,12,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,max,56,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,mean,3.84725897920605,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,sd,4.41040805123129,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_exposures,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,q05,4,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,q25,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,median,180,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,q75,360,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,q95,750,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,max,1980,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,mean,252.502461188944,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,sd,271.286955473073,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,count_missing,4,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_quantity,NA,numeric,percentage_missing,0.151228733459357,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,q05,4,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,q25,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,median,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,q75,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,q95,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,max,540,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,mean,67.970465732677,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,sd,35.953682832428,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,count_missing,4,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_quantity,NA,numeric,percentage_missing,0.151228733459357,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,max,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,mean,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,sd,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_duration_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,median,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,q75,2,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,q95,6,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,max,18,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,mean,2.04461247637051,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,sd,1.7835540221691,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,number_eras,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,max,100,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,mean,0.151228733459357,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,sd,3.88660703714709,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,impute_daily_dose_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,min,1.44444444444444,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,q05,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,q25,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,median,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,q75,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,q95,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,max,840,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,mean,28.2089684220193,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,sd,23.3414291456992,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,count_missing,4,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,initial_daily_dose_milligram,NA,numeric,percentage_missing,0.151228733459357,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_dose_milligram,NA,numeric,min,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_dose_milligram,NA,numeric,q05,80,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cumulative_dose_milligram,NA,numeric,q25,1600,PHARMETRICS,Summary drug use
