cdm_name,result_type,group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,0 to 0,binary,count,2586
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,0 to 0,binary,percentage,97.7693761814745
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,1 to 30,binary,count,42
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,1 to 30,binary,percentage,1.58790170132325
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,1 to 30,binary,count,15
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,1 to 30,binary,percentage,0.56710775047259
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,1 to 30,binary,count,9
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,1 to 30,binary,percentage,0.340264650283554
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,1 to 30,binary,count,17
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,1 to 30,binary,percentage,0.642722117202268
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,1 to 30,binary,count,2559
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,1 to 30,binary,percentage,96.7485822306238
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,31 to 90,binary,count,79
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,31 to 90,binary,percentage,2.98676748582231
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,31 to 90,binary,count,14
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,31 to 90,binary,percentage,0.52930056710775
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,31 to 90,binary,count,17
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,31 to 90,binary,percentage,0.642722117202268
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,31 to 90,binary,count,5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,31 to 90,binary,percentage,0.189035916824197
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,31 to 90,binary,count,8
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,31 to 90,binary,percentage,0.302457466918715
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,31 to 90,binary,count,30
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,31 to 90,binary,percentage,1.13421550094518
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,31 to 90,binary,count,2495
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,31 to 90,binary,percentage,94.3289224952741
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,91 to 180,binary,count,10
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,91 to 180,binary,percentage,0.378071833648393
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,91 to 180,binary,count,35
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,91 to 180,binary,percentage,1.32325141776938
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,91 to 180,binary,count,26
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,91 to 180,binary,percentage,0.982986767485822
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,91 to 180,binary,count,16
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,91 to 180,binary,percentage,0.604914933837429
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,91 to 180,binary,count,92
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,91 to 180,binary,percentage,3.47826086956522
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,91 to 180,binary,count,2466
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,91 to 180,binary,percentage,93.2325141776938
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,181 to 365,binary,count,7
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,lovastatin,181 to 365,binary,percentage,0.264650283553875
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pitavastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,181 to 365,binary,count,40
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,ezetimibe,181 to 365,binary,percentage,1.51228733459357
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,181 to 365,binary,count,54
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,rosuvastatin,181 to 365,binary,percentage,2.04158790170132
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,evolocumab,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,alirocumab,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,fluvastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,181 to 365,binary,count,138
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,atorvastatin,181 to 365,binary,percentage,5.21739130434783
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,181 to 365,binary,count,19
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,pravastatin,181 to 365,binary,percentage,0.718336483931947
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,cerivastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,181 to 365,binary,count,2393
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,80 to 150 and Male,unexposed,181 to 365,binary,percentage,90.4725897920605
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,number subjects,NA,numeric,count,30539
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,number records,NA,NA,count,30539
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,alirocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,alirocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,fluvastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,fluvastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,lovastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,lovastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,pitavastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,pitavastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,ezetimibe,0 to 0,binary,count,384
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,ezetimibe,0 to 0,binary,percentage,1.25740855954681
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,rosuvastatin,0 to 0,binary,count,14
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,rosuvastatin,0 to 0,binary,percentage,0.0458430204001441
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,atorvastatin,0 to 0,binary,count,39
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,atorvastatin,0 to 0,binary,percentage,0.127705556828973
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,pravastatin,0 to 0,binary,count,11
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,pravastatin,0 to 0,binary,percentage,0.0360195160286846
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,evolocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,evolocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,cerivastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,cerivastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,unexposed,0 to 0,binary,count,30092
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,unexposed,0 to 0,binary,percentage,98.5362978486525
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,atorvastatin,1 to 30,binary,count,345
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,atorvastatin,1 to 30,binary,percentage,1.12970300271784
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,evolocumab,1 to 30,binary,count,9
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,evolocumab,1 to 30,binary,percentage,0.0294705131143783
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,alirocumab,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,alirocumab,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,rosuvastatin,1 to 30,binary,count,142
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,rosuvastatin,1 to 30,binary,percentage,0.464979206915747
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,pravastatin,1 to 30,binary,count,114
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,pravastatin,1 to 30,binary,percentage,0.373293166115459
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,lovastatin,1 to 30,binary,count,35
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,lovastatin,1 to 30,binary,percentage,0.11460755100036
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,pitavastatin,1 to 30,binary,count,10
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,pitavastatin,1 to 30,binary,percentage,0.0327450145715315
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,ezetimibe,1 to 30,binary,count,208
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,ezetimibe,1 to 30,binary,percentage,0.681096303087855
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,fluvastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,sex,Female,fluvastatin,1 to 30,binary,percentage,NA
